c1,c2,spectral_radius,rho_bar,lyapunov_condition,log10_lyapunov_condition,damping_regime
0.35750000000000015,-0.9639166666666666,0.9817925782295704,0.999,1.438680126104564,0.15796424431178438,underdamped
0.3899999999999999,-0.9639166666666666,0.9817925782295707,0.999,1.487873272626639,0.172565942404257,underdamped
0.4225000000000001,-0.9639166666666666,0.9817925782295699,0.999,1.5391469414773213,0.18728008365632212,underdamped
0.4550000000000003,-0.9639166666666666,0.9817925782295702,0.999,1.5926291924277538,0.20211467195415234,underdamped
0.48750000000000004,-0.9639166666666666,0.9817925782295702,0.999,1.6484610919519458,0.2170787011000493,underdamped
0.5200000000000002,-0.9639166666666666,0.9817925782295704,0.999,1.706797628659989,0.23218203080047056,underdamped
0.5525,-0.9639166666666666,0.9817925782295699,0.999,1.7678089514495026,0.2474353286552869,underdamped
0.5850000000000002,-0.9639166666666666,0.9817925782295702,0.999,1.8316819062400058,0.2628500553801972,underdamped
0.6174999999999999,-0.9639166666666666,0.9817925782295701,0.999,1.898621875535474,0.2784384804190201,underdamped
0.6500000000000001,-0.9639166666666666,0.9817925782295699,0.999,1.9688549446763755,0.2942137206849924,underdamped
0.6825000000000003,-0.9639166666666666,0.98179257822957,0.999,2.042630434559263,0.31018979847283423,underdamped
0.7150000000000001,-0.9639166666666666,0.9817925782295702,0.999,2.1202238556352633,0.32638171665266513,underdamped
0.7475000000000003,-0.9639166666666666,0.9817925782295701,0.999,2.2019403539539977,0.3428055506486824,underdamped
0.78,-0.9639166666666666,0.9817925782295702,0.999,2.2881187382938846,0.35947855772928977,underdamped
0.8125000000000002,-0.9639166666666666,0.9817925782295703,0.999,2.379136199331194,0.3764193049733045,underdamped
0.845,-0.9639166666666666,0.9817925782295701,0.999,2.4754138588003043,0.39364781804435367,underdamped
0.8775000000000002,-0.9639166666666666,0.9817925782295701,0.999,2.5774233204514574,0.41118575368390736,underdamped
0.9100000000000004,-0.9639166666666666,0.9817925782295702,0.999,2.6856944375856373,0.42905659968813575,underdamped
0.9425000000000001,-0.9639166666666666,0.98179257822957,0.999,2.8008245670387812,0.44728590712665167,underdamped
0.9750000000000003,-0.9639166666666666,0.9817925782295702,0.999,2.923489650746564,0.46590156075869193,underdamped
1.0075,-0.9639166666666666,0.98179257822957,0.999,3.05445755898322,0.484934095083531,underdamped
1.0400000000000003,-0.9639166666666666,0.9817925782295702,0.999,3.1946042516970996,0.5044170653271386,underdamped
1.0725,-0.9639166666666666,0.9817925782295701,0.999,3.3449334767895453,0.5243874850483854,underdamped
1.1050000000000002,-0.9639166666666666,0.9817925782295702,0.999,3.506600941888155,0.5448863451238758,underdamped
1.1375,-0.9639166666666666,0.9817925782295701,0.999,3.6809441909014518,0.5659592328861454,underdamped
1.1700000000000002,-0.9639166666666666,0.98179257822957,0.999,3.869519819952359,0.5876570754882611,underdamped
1.2025000000000003,-0.9639166666666666,0.9817925782295703,0.999,4.074150225523004,0.6100370386339136,underdamped
1.235,-0.9639166666666666,0.9817925782295702,0.999,4.296982859887325,0.6331636213424556,underdamped
1.2675000000000003,-0.9639166666666666,0.9817925782295703,0.999,4.540566079707274,0.6571100004270565,underdamped
1.3,-0.9639166666666666,0.9817925782295703,0.999,4.807947273869047,0.6819596963504895,underdamped
1.3325000000000002,-0.9639166666666666,0.9817925782295702,0.999,5.1028012981552635,0.7078086573397081,underdamped
1.365,-0.9639166666666666,0.9817925782295701,0.999,5.429600729486756,0.7347678945324695,underdamped
1.3975000000000002,-0.9639166666666666,0.9817925782295702,0.999,5.7938447374533535,0.762966852867962,underdamped
1.43,-0.9639166666666666,0.9817925782295702,0.999,6.202371551344116,0.792557778970834,underdamped
1.4625000000000001,-0.9639166666666666,0.9817925782295701,0.999,6.6637924537765905,0.8237214623508299,underdamped
1.4950000000000003,-0.9639166666666666,0.98179257822957,0.999,7.189106265246824,0.8566749031510019,underdamped
1.5275,-0.9639166666666666,0.9817925782295704,0.999,7.792588415395703,0.8916817385203414,underdamped
1.5600000000000003,-0.9639166666666666,0.9817925782295701,0.999,8.493109271253743,0.9290667116977702,underdamped
1.5925,-0.9639166666666666,0.9817925782295702,0.999,9.316144675624678,0.9692362243170854,underdamped
1.6250000000000002,-0.9639166666666666,0.9817925782295699,0.999,10.296943394256138,1.0127083252862392,underdamped
1.6575,-0.9639166666666666,0.9817925782295702,0.999,11.485710520728105,1.0601578663736106,underdamped
1.6900000000000002,-0.9639166666666666,0.9817925782295701,0.999,12.956481396462962,1.1124870757956478,underdamped
1.7225000000000004,-0.9639166666666666,0.9817925782295702,0.999,14.82316432408824,1.1709409230629146,underdamped
