mode,step,c1_estimate,c2_estimate,contrast_estimate,contrast_standard_error
white,130,1.7952042744848402,-0.805168661495262,2.6003729359801024,0.877151384109546
white,131,1.7949110846443952,-0.8048118172132599,2.599722901857655,0.8713048435134104
white,132,1.7949409471151305,-0.8048937598771282,2.599834706992259,0.866059369883488
white,133,1.794900999329671,-0.804848398166533,2.599749397496204,0.8601252173292835
white,134,1.7957110022047411,-0.8056651414683001,2.601376143673041,0.8542159440745823
white,135,1.7958891171945195,-0.8058372948010946,2.601726411995614,0.8480732773904202
white,136,1.7959841172004056,-0.8058869229341302,2.6018710401345357,0.842087892807349
white,137,1.79611309550746,-0.8059813052716961,2.602094400779156,0.8362828587779896
white,138,1.7967608747063812,-0.806499101138435,2.603259975844816,0.8294613096349333
white,139,1.7971460892787892,-0.8069582916576757,2.604104380936465,0.8221241457543716
white,140,1.7970511371579279,-0.8068859838495649,2.6039371210074926,0.8143621616672494
white,141,1.7972095810617432,-0.8070821408191349,2.604291721880878,0.8072579870410183
white,142,1.7970574063834788,-0.8069700741665428,2.6040274805500214,0.8012581489137373
white,143,1.7972326634042872,-0.8071886758665556,2.604421339270843,0.7956982910681182
white,144,1.797686772877188,-0.807653935581422,2.60534070845861,0.7898784629349503
white,145,1.7979289503816938,-0.8078067888982859,2.6057357392799796,0.7840234919459934
white,146,1.7982694349863264,-0.8081174472092544,2.6063868821955807,0.777325437568522
white,147,1.7977471301269428,-0.8076270458698228,2.6053741759967655,0.7707126319632562
white,148,1.797806880444099,-0.8077252397120771,2.605532120156176,0.7653576410957337
white,149,1.7978759749505349,-0.8077781130500851,2.60565408800062,0.7610010908757093
white,150,1.7973562662949931,-0.8072730912224959,2.604629357517489,0.7565511553768328
white,151,1.7976153280710399,-0.8075196725667175,2.605135000637757,0.7516327398089601
white,152,1.79734430540782,-0.8072398818990683,2.6045841873068882,0.7464556654368545
white,153,1.7971853424423858,-0.8072018142669869,2.6043871567093726,0.7416607953940672
white,154,1.7980010780126296,-0.808097728434302,2.6060988064469317,0.7368017021849756
white,155,1.7979071581901624,-0.8080233654945643,2.6059305236847266,0.731568324660152
white,156,1.7985328657023683,-0.8087444332574067,2.607277298959775,0.7263799331146253
white,157,1.798904156651422,-0.8090703676499055,2.6079745243013273,0.7208169701123602
white,158,1.7987815440415846,-0.808952566875187,2.6077341109167715,0.7159264661106788
white,159,1.799472581255828,-0.8096533395630701,2.609125920818898,0.7110365100905276
white,160,1.7996973236709417,-0.8098436389216808,2.6095409625926225,0.7050892264471822
white,161,1.8002308545868357,-0.8103645309809672,2.610595385567803,0.6995518519299879
white,162,1.7997900480222364,-0.8099063115219349,2.6096963595441713,0.69449117995506
white,163,1.7997701884523272,-0.8098794408605725,2.6096496293128997,0.6899157370277474
white,164,1.7999925911391215,-0.8101063893085205,2.610098980447642,0.6856238074791636
white,165,1.8004553702544852,-0.8106004132661484,2.6110557835206336,0.6814638407458239
white,166,1.8005934634960825,-0.8107245893622754,2.611318052858358,0.6770233449659285
white,167,1.8005765693997764,-0.8106885797350994,2.611265149134876,0.672527774197385
white,168,1.8001859390464383,-0.8102279586820128,2.610413897728451,0.6679385100010754
white,169,1.799975774070342,-0.8100020224133847,2.6099777964837267,0.6639685773132724
white,170,1.7998167184131508,-0.8099003765472155,2.6097170949603665,0.6605447251009198
white,171,1.8002570853876212,-0.8103488178266829,2.610605903214304,0.6571445761661802
white,172,1.8001640232004532,-0.8103314425969607,2.6104954657974138,0.6534924874086397
white,173,1.7997009472135652,-0.8098790498789508,2.609579997092516,0.6491668058182373
white,174,1.7994665085652202,-0.8096265863971622,2.6090930949623825,0.6453604317395657
white,175,1.7994279744520132,-0.8096414431281129,2.609069417580126,0.6414320236327699
white,176,1.799324730434924,-0.8094825089846531,2.608807239419577,0.6376908532294355
white,177,1.799725338667831,-0.809944629028632,2.6096699676964628,0.6347053853582704
white,178,1.8001121833247082,-0.810381504255897,2.6104936875806053,0.6314394522165921
white,179,1.7998125097177446,-0.810053297561056,2.609865807278801,0.6276496811292541
white,180,1.7996540341761962,-0.809879638455584,2.6095336726317804,0.6236978951852771
white,181,1.7997708505599146,-0.8099758571515395,2.6097467077114542,0.6201156598203003
white,182,1.7996119462798585,-0.80988435035554,2.6094962966353985,0.61653251731284
white,183,1.7993864314270862,-0.8095821655284403,2.6089685969555267,0.612829068699239
white,184,1.7992146410425212,-0.809365567475138,2.608580208517659,0.6092142423190335
white,185,1.7983847635583856,-0.808494098433728,2.6068788619921137,0.60558450116968
white,186,1.7984693108042074,-0.8085544363221207,2.607023747126328,0.6020712655398446
white,187,1.7990481845865,-0.8091277028265424,2.6081758874130427,0.5985485487469611
white,188,1.7992133761576314,-0.8092615793445038,2.6084749555021354,0.5946384568965964
white,189,1.7989758255225359,-0.8090265801104447,2.6080024056329805,0.5907603919324347
white,190,1.799140590636084,-0.8091964804713735,2.6083370711074574,0.5861641851782615
white,191,1.7994235459703474,-0.8094686156961531,2.6088921616665006,0.5826370265162273
white,192,1.7995769599202536,-0.8096179624067283,2.609194922326982,0.5790753058789858
white,193,1.7986284953321527,-0.8086889654457556,2.6073174607779084,0.5756857992745216
white,194,1.799165261325987,-0.8092390472565316,2.608404308582519,0.5724112944197342
white,195,1.7989439860404268,-0.8090687443265459,2.6080127303669727,0.568962895507078
white,196,1.7982155318226913,-0.8083219499189781,2.6065374817416695,0.5653302134753915
white,197,1.798421562338203,-0.808560398766769,2.606981961104972,0.5623279823363053
white,198,1.7985373247197907,-0.8086707122851459,2.6072080370049364,0.5593022822723874
white,199,1.798508662263711,-0.8086123752726623,2.6071210375363734,0.5560223158053085
white,200,1.7979723516590056,-0.8080783702077743,2.60605072186678,0.5528827882578481
white,201,1.7980242918035385,-0.8081836508181962,2.606207942621735,0.5494832419557953
white,202,1.7985858516050912,-0.808742680902497,2.607328532507588,0.5457456444835503
white,203,1.7982286911843157,-0.8084317881405646,2.6066604793248804,0.5422195300621172
white,204,1.7982349383678355,-0.8084069445458699,2.6066418829137055,0.5390572241710441
white,205,1.7989133980723966,-0.8090288024027005,2.607942200475097,0.5357229484821572
white,206,1.7997348703683267,-0.8098662443688877,2.6096011147372145,0.5319220349060656
white,207,1.7995882605210132,-0.8096930264703527,2.609281286991366,0.5280549401516281
white,208,1.7987215022538394,-0.8088397608670526,2.6075612631208918,0.5247004271096674
white,209,1.798523495266304,-0.8086605714637453,2.607184066730049,0.5220322144021674
white,210,1.7990957542010682,-0.8092847417104704,2.6083804959115384,0.5197414888754928
white,211,1.798714248008884,-0.8089095048578869,2.607623752866771,0.5166605330340233
white,212,1.7986625386912427,-0.8088971737573765,2.6075597124486194,0.5138185218867738
white,213,1.7987805815320952,-0.8090361229129104,2.6078167044450056,0.511077056218921
white,214,1.798943727109043,-0.809247604885751,2.608191331994794,0.5087760790355215
white,215,1.7985141749051068,-0.8088197561429001,2.607333931048007,0.5058551566360692
white,216,1.7984682335298388,-0.8086726928248616,2.6071409263547003,0.5030064264833698
white,217,1.798221755397801,-0.8085407723045932,2.6067625277023945,0.49955273487690016
white,218,1.7982534850117622,-0.808573323382218,2.60682680839398,0.49628276263695725
white,219,1.7979395095939092,-0.8082124383358948,2.606151947929804,0.49303810201300274
antithetic,0,0.0,0.0,0.0,44.72136327084009
antithetic,1,1.800220172173645,0.0,1.800220172173645,31.62370920354451
antithetic,2,1.8001931878124642,-0.8091087298295413,2.6093019176420054,0.4982933571515273
antithetic,3,1.800445452635495,-0.8095169139957541,2.6099623666312493,0.31089685261607464
antithetic,4,1.8004479656523955,-0.8095065163795561,2.6099544820319514,0.3105388212865382
antithetic,5,1.800618542005711,-0.8096497625659375,2.6102683045716484,0.25820403509258794
antithetic,6,1.80029962622202,-0.8102691565983149,2.610568782820335,0.2556944273830326
antithetic,7,1.8003639879529474,-0.8102956536201954,2.6106596415731427,0.21755137195529906
antithetic,8,1.8003321225498943,-0.8103294701138725,2.610661592663767,0.21720540124691606
antithetic,9,1.8003962356370766,-0.8103199795245795,2.610716215161656,0.19436278555970757
antithetic,10,1.8002669790291896,-0.810505884865814,2.6107728638950034,0.19385384715755702
antithetic,11,1.8003198152003559,-0.8105136889914281,2.610833504191784,0.175669559486884
antithetic,12,1.8004465090332213,-0.8103229292335921,2.6107694382668134,0.1754014063189933
antithetic,13,1.8005746354341434,-0.8103812198629556,2.610955855297099,0.1618511088367889
antithetic,14,1.8005750809289813,-0.810382538749768,2.610957619678749,0.1616369028133361
antithetic,15,1.8002744563791806,-0.8102413578767109,2.6105158142558915,0.1504521944453914
antithetic,16,1.8002547022177526,-0.8102684226813479,2.6105231248991005,0.15025503772050108
antithetic,17,1.800179437772464,-0.8101889941829185,2.6103684319553824,0.14096160830247978
antithetic,18,1.8002406607553296,-0.8101112894764145,2.610351950231744,0.14083898299543407
antithetic,19,1.800267909139065,-0.8101079349928181,2.610375844131883,0.1330417154053342
antithetic,20,1.800269350552196,-0.8101177510555333,2.6103871016077296,0.13290585600735566
antithetic,21,1.8003297248491321,-0.8101460159189003,2.6104757407680323,0.12606115195136888
antithetic,22,1.8002952337331808,-0.8101953774409967,2.6104906111741775,0.1259773958219466
antithetic,23,1.8002038693338511,-0.8101535188426641,2.6103573881765154,0.1200896515202623
antithetic,24,1.8002327692873097,-0.8101193560958942,2.610352125383204,0.11999159493880095
antithetic,25,1.800105992606962,-0.8099158737152916,2.6100218663222536,0.11468378083637268
antithetic,26,1.8001054059098835,-0.809923142325776,2.6100285482356593,0.11461740489988764
antithetic,27,1.8000834004145054,-0.8099444246286415,2.610027825043147,0.10993816950575669
antithetic,28,1.8000858311680874,-0.8099479486304639,2.6100337797985516,0.10986622301842439
antithetic,29,1.8000786832121436,-0.8099676890097525,2.610046372221896,0.10559755743823308
antithetic,30,1.8000744826355908,-0.8099786737568049,2.6100531563923957,0.10554523057261953
antithetic,31,1.799993210239753,-0.8099336144121121,2.6099268246518648,0.10171490402918987
antithetic,32,1.7999687512118503,-0.8099602624907521,2.6099290137026023,0.10165703173777677
antithetic,33,1.7998952030822413,-0.8099278079770132,2.6098230110592544,0.0981104200386454
antithetic,34,1.7998558586573061,-0.8099851392107075,2.6098409978680137,0.09806695204932138
antithetic,35,1.799774455326568,-0.8099340359458733,2.6097084912724413,0.09483930008539748
antithetic,36,1.7998487072649727,-0.8098353242679714,2.609684031532944,0.09479325683223434
antithetic,37,1.7998414496348527,-0.8098236026793204,2.609665052314173,0.09179904704471491
antithetic,38,1.7999168257033207,-0.8097228681791342,2.609639693882455,0.09176167703359413
antithetic,39,1.7999673825685718,-0.8097379974709045,2.6097053800394763,0.0890048495522039
antithetic,40,1.799919176076113,-0.8098096048374456,2.6097287809135588,0.08896642562528158
antithetic,41,1.8000046255822866,-0.8098551113083383,2.609859736890625,0.08636503060492415
antithetic,42,1.7999519368831667,-0.8099149220482438,2.6098668589314107,0.08633487683606143
antithetic,43,1.7999504243130329,-0.8099284521648239,2.6098788764778567,0.08393689605665011
antithetic,44,1.7999411123608136,-0.8099481930911623,2.6098893054519756,0.08390405871406381
antithetic,45,1.7999937079920603,-0.8100002885297533,2.6099939965218137,0.08162713639998204
antithetic,46,1.7999945312224874,-0.8099995356977485,2.609994066920236,0.0816004698205193
antithetic,47,1.8000103571094321,-0.8100169641409688,2.610027321250401,0.07948549877846371
antithetic,48,1.7999726452987497,-0.8100664945245918,2.6100391398233413,0.07945739923101598
antithetic,49,1.8000031028281727,-0.8101072274619782,2.610110330290151,0.07743993693203186
antithetic,50,1.7999318981235455,-0.8101995893323691,2.6101314874559147,0.0774160295154705
antithetic,51,1.8000074174294722,-0.8102483570518021,2.610255774481274,0.07552178323055561
antithetic,52,1.8000231736809504,-0.8102319356417069,2.610255109322657,0.07549841485241361
antithetic,53,1.8000732911503787,-0.810301602318077,2.610374893468456,0.07370553915212957
antithetic,54,1.800120524109268,-0.8102405877642985,2.6103611118735666,0.07368333127845293
antithetic,55,1.8001008809563457,-0.8102384679162934,2.610339348872639,0.07198415009630577
antithetic,56,1.8001680456269717,-0.8101541857377681,2.61032223136474,0.07196223470595559
antithetic,57,1.8001812838705373,-0.8101829747330976,2.610364258603635,0.07034064885264021
antithetic,58,1.8001537649732164,-0.8102178944677377,2.610371659440954,0.07032067079622438
antithetic,59,1.800074287124814,-0.8101714298424382,2.610245716967252,0.06877293395060081
antithetic,60,1.8000735719764505,-0.8101788163043679,2.610252388280818,0.06875360451625337
antithetic,61,1.8000312356573593,-0.8101585774791084,2.6101898131364676,0.06727397836464072
antithetic,62,1.8000506175971074,-0.8101293311323102,2.6101799487294177,0.06725603152612225
antithetic,63,1.7999865972789133,-0.8100826263942976,2.610069223673211,0.06584931621062294
antithetic,64,1.7999938640078328,-0.8100706060070811,2.610064470014914,0.06583130142200304
antithetic,65,1.8000405340380226,-0.8101122574117654,2.6101527914497877,0.0644766413399955
antithetic,66,1.8000902499002749,-0.8100434961312453,2.6101337460315204,0.06446069797293473
antithetic,67,1.8000344564670645,-0.8100027219575217,2.6100371784245864,0.06317525267136335
antithetic,68,1.8000169860987447,-0.8100228193095396,2.6100398054082845,0.06315856265079155
antithetic,69,1.7999982473582656,-0.8100083040407817,2.6100065513990476,0.06190737648892269
antithetic,70,1.7999944302655486,-0.8100117587599931,2.6100061890255417,0.06189259335121186
antithetic,71,1.7999735206599712,-0.8099906294093047,2.609964150069276,0.060701025148501495
antithetic,72,1.799947974051695,-0.810022025540415,2.60996999959211,0.06068639412154235
antithetic,73,1.7998763787457752,-0.8099946955091282,2.6098710742549036,0.059532757724886635
antithetic,74,1.7998560741085678,-0.8100240863769043,2.609880160485472,0.05951865080535674
antithetic,75,1.7998574966353935,-0.8100311462198551,2.609888642855249,0.05840788020091208
antithetic,76,1.7998988300231287,-0.8099791470305974,2.609877977053726,0.05839510297686909
antithetic,77,1.7998525797541187,-0.8099538486256546,2.6098064283797733,0.05733334318066506
antithetic,78,1.7998893773492897,-0.8099061855383863,2.609795562887676,0.05731958490970649
antithetic,79,1.7998695469251607,-0.8098739601063096,2.60974350703147,0.05628580604755608
antithetic,80,1.7999023793659064,-0.8098398438514772,2.6097422232173835,0.05627368952414651
antithetic,81,1.7999320440681086,-0.8098664774521358,2.6097985215202444,0.05528036839623049
antithetic,82,1.7998966320080274,-0.809907029954269,2.6098036619622964,0.05526829325766883
antithetic,83,1.7998987802915003,-0.8099165561794077,2.6098153364709082,0.054303438776387214
antithetic,84,1.7998927629766162,-0.8099277241108949,2.609820487087511,0.054292330394954624
antithetic,85,1.799870200419437,-0.8099135643156216,2.6097837647350586,0.05336209024739806
antithetic,86,1.799847031042488,-0.8099459712036213,2.6097930022461093,0.053350640053651414
antithetic,87,1.7998995021484359,-0.8099822537349487,2.6098817558833844,0.05244452450618423
antithetic,88,1.7998834615559691,-0.8100024032072276,2.609885864763197,0.05243436965292036
antithetic,89,1.7999167103156486,-0.8100284907466809,2.6099452010623296,0.05156367221787254
antithetic,90,1.7998918811406939,-0.8100544115891027,2.6099462927297967,0.051553087130975436
antithetic,91,1.7998628458298218,-0.8100204794152359,2.6098833252450575,0.05070309243478806
antithetic,92,1.7998906769586693,-0.809982039192448,2.6098727161511173,0.05069307086648062
antithetic,93,1.7998968452889115,-0.8099721907871703,2.609869036076082,0.04987255332605467
antithetic,94,1.7999569031856255,-0.8098958125134381,2.6098527156990636,0.04986256126241478
antithetic,95,1.800013457500153,-0.8099331562589439,2.6099466137590968,0.04906531779820651
antithetic,96,1.800006958084919,-0.8099433741723585,2.6099503322572772,0.04905591151759392
antithetic,97,1.7999862996170322,-0.8099320977634809,2.609918397380513,0.04827925137983257
antithetic,98,1.7999668705206806,-0.8099565182713995,2.60992338879208,0.048269884653347285
antithetic,99,1.7999383459478593,-0.8099287629005991,2.6098671088484586,0.047512846919219955
antithetic,100,1.799971836605944,-0.8098866451399956,2.6098584817459396,0.047503884052657944
antithetic,101,1.7999948919837432,-0.8099071537705729,2.609902045754316,0.04677099829826004
antithetic,102,1.7999827080099189,-0.8099232442568036,2.6099059522667227,0.04676226607400447
antithetic,103,1.7999753979731705,-0.809922871347037,2.6098982693202073,0.046045924960054586
antithetic,104,1.7999475123307753,-0.8099629224160058,2.609910434746781,0.04603752883543438
antithetic,105,1.7999926837148834,-0.809997219682871,2.6099899033977545,0.04533889461191141
antithetic,106,1.7999746063572626,-0.810021332916505,2.6099959392737677,0.045331032554757004
antithetic,107,1.800012563367925,-0.8100298299071561,2.610042393275081,0.04465387469348059
antithetic,108,1.7999977556859093,-0.8100437147693216,2.610041470455231,0.04464586653413551
antithetic,109,1.7999317011441462,-0.80997454924429,2.6099062503884363,0.043984023968966814
antithetic,110,1.7999001208972252,-0.8100158816675987,2.609916002564824,0.04397593632238554
antithetic,111,1.799911552009611,-0.8100267786768973,2.609938330686508,0.04332640598247785
antithetic,112,1.7999126435935644,-0.8100290450449371,2.6099416886385014,0.043319190740127064
antithetic,113,1.7999278683206366,-0.8100465303304436,2.6099743986510804,0.04269159409389321
antithetic,114,1.7999165651717375,-0.8100609507038669,2.6099775158756042,0.042684118677894595
antithetic,115,1.7999158240992958,-0.810043115450607,2.609958939549903,0.04206852946295152
antithetic,116,1.7999347614055425,-0.8100172050944631,2.6099519665000055,0.04206131306275208
antithetic,117,1.7999264097424603,-0.8100081832449745,2.6099345929874347,0.041462571331490186
antithetic,118,1.799911747071745,-0.8100222779933531,2.609934025065098,0.04145539045252807
antithetic,119,1.7999468356212567,-0.8100473143678749,2.6099941499891317,0.040867851411855796
antithetic,120,1.7999335919432466,-0.8100631554576524,2.609996747400899,0.04086116673913785
antithetic,121,1.7998910974964861,-0.8100343292248986,2.609925426721385,0.04028905458948663
antithetic,122,1.7998860585322902,-0.8100432980215034,2.6099293565537938,0.040282158426855556
antithetic,123,1.7999012043995217,-0.8100600510544774,2.609961255453999,0.03971965556287663
antithetic,124,1.7998955152867917,-0.8100688824635303,2.609964397750322,0.039713249631555675
antithetic,125,1.7998929704436848,-0.8100460215269554,2.6099389919706404,0.03916616366615338
antithetic,126,1.7998844081281224,-0.8100588316230568,2.6099432397511793,0.039159724645571034
antithetic,127,1.7998881023816042,-0.8100626639020476,2.609950766283652,0.03862257219617855
antithetic,128,1.7998910166570363,-0.8100615279515389,2.609952544608575,0.0386163418200769
antithetic,129,1.7998545718945231,-0.8100276607006618,2.6098822325951847,0.03809176057356385
antithetic,130,1.7998522176071934,-0.8100311377562678,2.6098833553634613,0.03808559867016583
antithetic,131,1.799870732428198,-0.8100642050055527,2.6099349374337506,0.0375713300234508
antithetic,132,1.799881339992287,-0.8100498111090897,2.6099311511013767,0.03756541235798444
antithetic,133,1.799909593945893,-0.8100716593824704,2.609981253328363,0.03706389017950888
antithetic,134,1.7999253390792376,-0.8100487454014299,2.6099740844806676,0.037058109668574604
antithetic,135,1.7999465993233184,-0.8100765321353115,2.6100231314586297,0.03656671612677415
antithetic,136,1.7999539582792499,-0.8100656690207109,2.6100196272999607,0.03656088170899287
antithetic,137,1.799981959215089,-0.8100691245339379,2.6100510837490267,0.03607796572512427
antithetic,138,1.8000016358840478,-0.8100433520999047,2.6100449879839527,0.03607252013062881
antithetic,139,1.7999681174105935,-0.8100173510164662,2.60998546842706,0.03560145503076358
antithetic,140,1.799953909123529,-0.8100345734222651,2.609988482545794,0.03559558577726613
antithetic,141,1.7999652259619254,-0.8100371792690183,2.6100024052309436,0.035128625660796886
antithetic,142,1.7999253761161715,-0.8100851504391889,2.6100105265553606,0.03512357056886332
antithetic,143,1.7998972243053166,-0.8100422087638438,2.6099394330691603,0.03466979575576056
antithetic,144,1.7999382510846869,-0.8099909884363738,2.609929239521061,0.03466426385182887
antithetic,145,1.7998881697476747,-0.8099510539273667,2.609839223675041,0.034217867003722494
antithetic,146,1.7998760250489985,-0.8099672312064508,2.6098432562554494,0.03421258947116113
antithetic,147,1.7998413311460817,-0.8099181099855822,2.609759441131664,0.033773455470801586
antithetic,148,1.7998029404337645,-0.8099691794726421,2.6097721199064066,0.033768327440873325
antithetic,149,1.7997983625072038,-0.8099682352882935,2.609766597795497,0.03333644935107892
antithetic,150,1.7997879405116646,-0.809978948865328,2.6097668893769925,0.03333172588903201
antithetic,151,1.7998206863969843,-0.810027607107497,2.6098482935044816,0.03291170282966275
antithetic,152,1.799807407572769,-0.8100460300946678,2.6098534376674367,0.03290680935075727
antithetic,153,1.7998371095961176,-0.8100521004419787,2.609889210038096,0.032492023723775056
antithetic,154,1.7998627617742684,-0.8100192336361508,2.609881995410419,0.032487422549057156
antithetic,155,1.7998987421226114,-0.8100310929240883,2.6099298350466995,0.03208328787527319
antithetic,156,1.7999170692027902,-0.810006238159997,2.609923307362787,0.03207848462227281
antithetic,157,1.7999453964359635,-0.8100134563022382,2.6099588527382016,0.031679345888504934
antithetic,158,1.7999498229158664,-0.8100084918326865,2.6099583147485528,0.031674819126614684
antithetic,159,1.7999355558343273,-0.8099929933166882,2.6099285491510154,0.031283179397778436
antithetic,160,1.799927691625688,-0.810000797087292,2.6099284887129803,0.03127857642674852
antithetic,161,1.7999330925171197,-0.8100083229804845,2.6099414154976044,0.030892695935747422
antithetic,162,1.7999160374725272,-0.8100302971840605,2.6099463346565877,0.03088832073270924
antithetic,163,1.7999357745488893,-0.8100403757704868,2.609976150319376,0.030509378724562556
antithetic,164,1.7999235699532656,-0.8100578340183674,2.609981403971633,0.03050510118731428
antithetic,165,1.799908816817133,-0.8100353718720951,2.6099441886892283,0.03013265891933872
antithetic,166,1.799925872095688,-0.8100122791833517,2.6099381512790396,0.03012834295421654
antithetic,167,1.799944477505454,-0.810038379223922,2.609982856729376,0.02976298238591304
antithetic,168,1.7999314402688487,-0.810054551432196,2.609985991701045,0.029758797459055835
antithetic,169,1.799908074326006,-0.8100447706680558,2.609952844994062,0.029398745658707422
antithetic,170,1.7998966265516931,-0.8100596037482539,2.609956230299947,0.029394590960066053
antithetic,171,1.799910970310958,-0.8100675558525086,2.6099785261634665,0.029040188218032576
antithetic,172,1.7999468388816622,-0.8100194315690407,2.6099662704507027,0.029036199134203695
antithetic,173,1.799954625946473,-0.8100256064905286,2.6099802324370014,0.02869059785877971
antithetic,174,1.7999462764416558,-0.8100350126130285,2.6099812890546845,0.028686429243494262
antithetic,175,1.7999263827054353,-0.8100172186693189,2.609943601374754,0.02834263228823709
antithetic,176,1.7999508942901539,-0.8099843950151875,2.6099352893053416,0.028338750800606317
antithetic,177,1.7999569761626613,-0.8099841739980511,2.6099411501607124,0.028003325494136453
antithetic,178,1.7999575213592676,-0.8099817656385571,2.6099392869978244,0.02799937682744381
antithetic,179,1.7999807369980145,-0.8099878852893213,2.6099686222873357,0.027667657727013833
antithetic,180,1.7999905814502297,-0.8099769905417838,2.6099675719920135,0.027663908619176048
antithetic,181,1.800012753965491,-0.8099857074309869,2.609998461396478,0.02733824744365111
antithetic,182,1.8000025383286642,-0.8099960869699058,2.60999862529857,0.027334554829640693
antithetic,183,1.8000165962359347,-0.8099969289922256,2.6100135252281604,0.02701369883245013
antithetic,184,1.800000840232678,-0.8100181738458033,2.6100190140784814,0.02701000902015622
antithetic,185,1.799993284000353,-0.8100023728468616,2.6099956568472145,0.0266931976256674
antithetic,186,1.7999729023008766,-0.8100309264479041,2.6100038287487806,0.026689643909499537
antithetic,187,1.7999853196618967,-0.810042272069024,2.610027591730921,0.026377980402296393
antithetic,188,1.799950393107036,-0.8100890786024402,2.6100394717094764,0.02637446422366607
antithetic,189,1.7999699371644813,-0.8100941560467043,2.610064093211186,0.026067038886605477
antithetic,190,1.7999512382831746,-0.8101167891012612,2.6100680273844357,0.02606367974735707
antithetic,191,1.7999586891290698,-0.8101238326908728,2.6100825218199426,0.02576248179548855
antithetic,192,1.79998859514525,-0.8100863491180427,2.6100749442632925,0.025758995752356892
antithetic,193,1.79996180406235,-0.8100706551816261,2.610032459243976,0.02546232723083329
antithetic,194,1.7999488945002136,-0.8100864463702779,2.6100353408704917,0.02545885022447605
antithetic,195,1.7999422812685966,-0.8100811147837429,2.6100233960523394,0.025165106524215476
antithetic,196,1.7999445431948076,-0.8100783232824069,2.6100228664772143,0.025161798932326753
antithetic,197,1.7999497973221756,-0.8100710791938134,2.610020876515989,0.02487382926116571
antithetic,198,1.7999566503286832,-0.8100606935771049,2.6100173439057883,0.02487052233371526
antithetic,199,1.79991881372621,-0.8100415766866899,2.6099603904129,0.024586536709235617
antithetic,200,1.79990381005772,-0.810059906587385,2.609963716645105,0.024583143997520648
antithetic,201,1.7998996744264266,-0.8100631530362253,2.609962827462652,0.02430183902963854
antithetic,202,1.7998968752907734,-0.8100669277380247,2.609963803028798,0.02429877891203452
antithetic,203,1.7999142493908402,-0.8100817427372378,2.609995992128078,0.024023699167207917
antithetic,204,1.7998978628692683,-0.8101020456826654,2.609999908551934,0.024020491183547654
antithetic,205,1.7999130220167678,-0.8101011523001166,2.6100141743168845,0.0237478286291165
antithetic,206,1.7999402931041786,-0.8100682722109449,2.6100085653151233,0.02374479512274883
antithetic,207,1.7999019253873993,-0.8100507264695882,2.6099526518569878,0.023477921761720057
antithetic,208,1.799897783359493,-0.8100569926923671,2.60995477605186,0.023474692036609235
antithetic,209,1.7998686448562047,-0.8100415881648346,2.609910233021039,0.023208841751264503
antithetic,210,1.7998489840628622,-0.810069280565965,2.6099182646288273,0.023205913986712894
antithetic,211,1.799823634913948,-0.8100396571982225,2.6098632921121707,0.022945136263136382
antithetic,212,1.7998390924544863,-0.8100209557738404,2.6098600482283265,0.022942134948524425
antithetic,213,1.799850173388458,-0.810031034682201,2.609881208070659,0.02268530313751935
antithetic,214,1.7998339675638624,-0.8100481781322624,2.6098821456961248,0.022682389287896176
antithetic,215,1.799830906401992,-0.810040004600865,2.609870911002857,0.022429065036563528
antithetic,216,1.799826064970534,-0.8100462832265113,2.609872348197045,0.022426186621641274
antithetic,217,1.7998260984885066,-0.810045065271239,2.6098711637597454,0.022176210410800687
antithetic,218,1.7998383436261352,-0.8100306280065925,2.6098689716327277,0.022173374381160394
antithetic,219,1.7998319184535385,-0.8100407714393041,2.6098726898928426,0.021927308345512805
